OrderID,OrderDate,CustomerID,CustomerName,City,State,Region,Segment,ProductID,ProductName,Category,Quantity,UnitPrice,DiscountPercent,Sales,CostPrice,Profit,ProfitMargin,PaymentMode,ShippingMode,DeliveryDays,Salesperson,Returned
ORD00286,2025-10-31,C280,Customer 195,Mumbai,Maharashtra,West,Consumer,P001,Wireless Mouse,Electronics,8,872,10,6278.4,250,4348.16,69.26,Cash,Express,6,Ravi,No
ORD00287,2025-12-07,C115,Customer 136,Delhi,Delhi,North,Corporate,P005,Laptop Stand,Accessories,6,393,20,1886.4,220,660.72,35.03,Cash,Same Day,3,Kiran,No
ORD00288,2025-07-06,C269,Customer 105,Bengaluru,Karnataka,South,Home Office,P004,Office Chair,Furniture,2,1375,20,2200.0,500,1310.0,59.55,Credit Card,Express,2,Aisha,Yes
ORD00289,2025-06-14,C196,Customer 186,Kochi,Kerala,South,Corporate,P003,Monitor,Electronics,8,1081,0,8648.0,800,2248.0,25.99,UPI,Express,2,Aisha,No
ORD00290,2025-09-24,C155,Customer 232,Chennai,Tamil Nadu,South,Home Office,P007,Desk,Furniture,6,1965,20,9432.0,1500,903.6,9.58,UPI,Express,4,Arjun,No
ORD00291,2025-09-22,C077,Customer 4,Mumbai,Maharashtra,West,Home Office,P002,Keyboard,Electronics,8,1028,5,7812.8,180,6393.36,81.83,Credit Card,Express,4,Kiran,Yes
ORD00292,2025-05-10,C010,Customer 285,Delhi,Delhi,North,Consumer,P006,Headphones,Electronics,6,1520,15,7752.0,600,4357.2,56.21,UPI,Same Day,3,Ravi,Yes
ORD00293,2025-05-11,C124,Customer 136,Kochi,Kerala,South,Corporate,P005,Laptop Stand,Accessories,9,601,10,4868.1,220,2942.19,60.44,UPI,Same Day,6,Meena,Yes
ORD00294,2025-11-13,C191,Customer 23,Bengaluru,Karnataka,South,Home Office,P004,Office Chair,Furniture,7,1411,10,8889.3,500,5488.07,61.74,Cash,Express,3,Ravi,No
ORD00295,2025-06-30,C123,Customer 198,Mumbai,Maharashtra,West,Home Office,P007,Desk,Furniture,10,2430,10,21870.0,1500,7113.0,32.52,Credit Card,Same Day,2,Aisha,No
ORD00296,2025-02-10,C229,Customer 195,Kochi,Kerala,South,Corporate,P002,Keyboard,Electronics,4,617,0,2468.0,180,1748.0,70.83,Net Banking,Express,4,Aisha,Yes
ORD00297,2025-12-25,C224,Customer 213,Delhi,Delhi,North,Corporate,P002,Keyboard,Electronics,10,753,15,6400.5,180,4769.93,74.52,Credit Card,Standard,4,Meena,No
ORD00298,2025-04-13,C206,Customer 278,Delhi,Delhi,North,Consumer,P003,Monitor,Electronics,1,1586,5,1506.7,800,710.66,47.17,Debit Card,Same Day,3,Meena,No
ORD00299,2025-10-20,C008,Customer 53,Chennai,Tamil Nadu,South,Corporate,P002,Keyboard,Electronics,4,1148,0,4592.0,180,3872.0,84.32,UPI,Standard,5,Meena,Yes
ORD00300,2025-10-09,C214,Customer 299,Kochi,Kerala,South,Consumer,P004,Office Chair,Furniture,6,1094,0,6564.0,500,3564.0,54.3,Cash,Standard,7,Aisha,Yes
ORD00301,2025-04-06,C276,Customer 141,Hyderabad,Telangana,South,Home Office,P006,Headphones,Electronics,4,1230,0,4920.0,600,2520.0,51.22,Debit Card,Standard,3,Meena,No
ORD00302,2025-12-15,C027,Customer 158,Delhi,Delhi,North,Corporate,P005,Laptop Stand,Accessories,7,843,15,5015.85,220,3608.62,71.94,Credit Card,Express,7,Meena,No
ORD00303,2025-10-02,C192,Customer 238,Bengaluru,Karnataka,South,Home Office,P005,Laptop Stand,Accessories,3,373,5,1063.05,220,405.85,38.18,Cash,Same Day,5,Priya,No
ORD00304,2025-12-06,C027,Customer 161,Bengaluru,Karnataka,South,Consumer,P006,Headphones,Electronics,8,1423,20,9107.2,600,4762.56,52.29,Net Banking,Standard,4,Kiran,No
ORD00305,2025-05-30,C103,Customer 108,Hyderabad,Telangana,South,Home Office,P001,Wireless Mouse,Electronics,4,1165,15,3961.0,250,3065.85,77.4,Net Banking,Express,4,Aisha,No
ORD00306,2025-11-24,C064,Customer 26,Bengaluru,Karnataka,South,Consumer,P004,Office Chair,Furniture,1,784,15,666.4,500,184.04,27.62,UPI,Same Day,4,Priya,Yes
ORD00307,2025-04-19,C274,Customer 82,Mumbai,Maharashtra,West,Consumer,P003,Monitor,Electronics,4,1590,10,5724.0,800,2587.6,45.21,Credit Card,Same Day,1,Meena,Yes
ORD00308,2025-12-04,C132,Customer 227,Chennai,Tamil Nadu,South,Home Office,P004,Office Chair,Furniture,1,1024,5,972.8,500,475.36,48.87,Cash,Standard,7,Ravi,Yes
ORD00309,2025-10-26,C164,Customer 288,Bengaluru,Karnataka,South,Home Office,P001,Wireless Mouse,Electronics,8,650,5,4940.0,250,2953.0,59.78,Credit Card,Express,3,Arjun,Yes
ORD00310,2025-06-17,C195,Customer 80,Kochi,Kerala,South,Home Office,P003,Monitor,Electronics,4,1300,0,5200.0,800,2000.0,38.46,Debit Card,Standard,6,Kiran,Yes
ORD00311,2025-08-09,C171,Customer 206,Mumbai,Maharashtra,West,Consumer,P004,Office Chair,Furniture,3,1345,5,3833.25,500,2343.34,61.13,UPI,Express,1,Aisha,Yes
ORD00312,2025-09-12,C048,Customer 103,Hyderabad,Telangana,South,Corporate,P002,Keyboard,Electronics,8,636,0,5088.0,180,3648.0,71.7,Debit Card,Express,5,Kiran,Yes
ORD00313,2025-10-24,C154,Customer 17,Bengaluru,Karnataka,South,Home Office,P004,Office Chair,Furniture,8,877,5,6665.2,500,2682.74,40.25,Net Banking,Standard,1,Arjun,Yes
ORD00314,2025-06-20,C180,Customer 231,Kochi,Kerala,South,Corporate,P003,Monitor,Electronics,5,951,5,4517.25,800,529.14,11.71,Credit Card,Express,6,Arjun,Yes
ORD00315,2025-08-21,C049,Customer 283,Hyderabad,Telangana,South,Consumer,P002,Keyboard,Electronics,2,1021,20,1633.6,180,1355.28,82.96,Credit Card,Same Day,4,Meena,Yes
ORD00316,2025-07-31,C068,Customer 213,Chennai,Tamil Nadu,South,Home Office,P001,Wireless Mouse,Electronics,9,943,0,8487.0,250,6237.0,73.49,Debit Card,Standard,3,Aisha,Yes
ORD00317,2025-11-27,C246,Customer 156,Bengaluru,Karnataka,South,Consumer,P006,Headphones,Electronics,2,1039,0,2078.0,600,878.0,42.25,Debit Card,Standard,1,Priya,Yes
ORD00318,2025-03-02,C167,Customer 240,Mumbai,Maharashtra,West,Consumer,P003,Monitor,Electronics,5,1448,20,5792.0,800,2081.6,35.94,Credit Card,Same Day,5,Ravi,No
ORD00319,2025-04-15,C066,Customer 123,Bengaluru,Karnataka,South,Home Office,P006,Headphones,Electronics,5,1113,20,4452.0,600,1674.6,37.61,Net Banking,Same Day,2,Ravi,Yes
ORD00320,2025-04-18,C118,Customer 45,Chennai,Tamil Nadu,South,Consumer,P002,Keyboard,Electronics,8,1090,20,6976.0,180,5884.8,84.36,Credit Card,Express,1,Meena,No
ORD00321,2025-12-06,C297,Customer 112,Hyderabad,Telangana,South,Consumer,P002,Keyboard,Electronics,10,403,0,4030.0,180,2230.0,55.33,Credit Card,Same Day,7,Kiran,Yes
ORD00322,2025-01-22,C111,Customer 90,Chennai,Tamil Nadu,South,Corporate,P004,Office Chair,Furniture,10,945,0,9450.0,500,4450.0,47.09,Debit Card,Standard,7,Meena,Yes
ORD00323,2025-01-17,C046,Customer 126,Hyderabad,Telangana,South,Consumer,P001,Wireless Mouse,Electronics,7,1155,15,6872.25,250,5304.16,77.18,Net Banking,Same Day,2,Priya,No
ORD00324,2025-12-29,C035,Customer 2,Bengaluru,Karnataka,South,Corporate,P003,Monitor,Electronics,4,1124,10,4046.4,800,891.36,22.03,UPI,Express,5,Arjun,Yes
ORD00325,2025-07-30,C048,Customer 179,Bengaluru,Karnataka,South,Home Office,P002,Keyboard,Electronics,1,1146,10,1031.4,180,862.86,83.66,Credit Card,Express,6,Aisha,No
ORD00326,2025-12-15,C085,Customer 223,Hyderabad,Telangana,South,Corporate,P003,Monitor,Electronics,5,954,15,4054.5,800,161.83,3.99,Net Banking,Express,6,Kiran,Yes
ORD00327,2025-10-28,C235,Customer 288,Hyderabad,Telangana,South,Consumer,P002,Keyboard,Electronics,4,525,5,1995.0,180,1280.25,64.17,Cash,Same Day,6,Aisha,Yes
ORD00328,2025-07-14,C208,Customer 45,Kochi,Kerala,South,Consumer,P007,Desk,Furniture,7,2412,10,15195.6,1500,4864.44,32.01,Debit Card,Same Day,5,Meena,No
ORD00329,2025-02-26,C244,Customer 215,Hyderabad,Telangana,South,Corporate,P001,Wireless Mouse,Electronics,8,968,0,7744.0,250,5744.0,74.17,Net Banking,Express,4,Priya,No
ORD00330,2025-11-14,C017,Customer 150,Chennai,Tamil Nadu,South,Corporate,P004,Office Chair,Furniture,6,1003,15,5115.3,500,2250.7,44.0,UPI,Express,2,Aisha,No
ORD00331,2025-03-03,C111,Customer 22,Kochi,Kerala,South,Corporate,P007,Desk,Furniture,9,2426,5,20742.3,1500,7296.89,35.18,Credit Card,Express,3,Arjun,Yes
ORD00332,2025-07-21,C158,Customer 256,Bengaluru,Karnataka,South,Corporate,P006,Headphones,Electronics,4,1059,20,3388.8,600,1158.24,34.18,Net Banking,Same Day,2,Priya,No
ORD00333,2025-08-21,C290,Customer 129,Chennai,Tamil Nadu,South,Home Office,P001,Wireless Mouse,Electronics,3,456,5,1299.6,250,553.02,42.55,Debit Card,Same Day,1,Kiran,No
ORD00334,2025-11-16,C170,Customer 228,Hyderabad,Telangana,South,Corporate,P003,Monitor,Electronics,7,977,20,5471.2,800,144.76,2.65,Debit Card,Express,3,Aisha,No
ORD00335,2025-12-21,C010,Customer 30,Kochi,Kerala,South,Home Office,P001,Wireless Mouse,Electronics,8,855,10,6156.0,250,4224.4,68.62,UPI,Same Day,4,Meena,No
ORD00336,2025-01-18,C167,Customer 248,Kochi,Kerala,South,Consumer,P003,Monitor,Electronics,10,1667,15,14169.5,800,6544.57,46.19,UPI,Express,2,Priya,Yes
ORD00337,2025-11-18,C124,Customer 150,Bengaluru,Karnataka,South,Home Office,P007,Desk,Furniture,10,2256,10,20304.0,1500,5529.6,27.23,UPI,Express,5,Meena,Yes
ORD00338,2025-06-15,C083,Customer 295,Mumbai,Maharashtra,West,Corporate,P007,Desk,Furniture,6,2307,10,12457.8,1500,3596.22,28.87,UPI,Same Day,3,Priya,Yes
ORD00339,2025-03-29,C160,Customer 28,Bengaluru,Karnataka,South,Home Office,P001,Wireless Mouse,Electronics,5,1106,20,4424.0,250,3395.2,76.75,Debit Card,Express,7,Arjun,Yes
ORD00340,2025-06-14,C225,Customer 207,Hyderabad,Telangana,South,Consumer,P005,Laptop Stand,Accessories,8,522,20,3340.8,220,1747.84,52.32,Debit Card,Express,4,Arjun,No
ORD00341,2025-08-19,C257,Customer 210,Hyderabad,Telangana,South,Home Office,P008,Webcam,Electronics,2,1008,20,1612.8,700,293.44,18.19,Credit Card,Express,1,Priya,No
ORD00342,2025-02-09,C141,Customer 201,Kochi,Kerala,South,Corporate,P008,Webcam,Electronics,9,1668,15,12760.2,700,6797.97,53.27,Cash,Same Day,7,Arjun,Yes
ORD00343,2025-12-24,C291,Customer 157,Mumbai,Maharashtra,West,Corporate,P005,Laptop Stand,Accessories,1,362,20,289.6,220,84.08,29.03,Net Banking,Express,3,Priya,Yes
ORD00344,2025-06-07,C085,Customer 91,Delhi,Delhi,North,Home Office,P002,Keyboard,Electronics,7,1134,0,7938.0,180,6678.0,84.13,UPI,Express,4,Aisha,No
ORD00345,2025-06-29,C096,Customer 74,Mumbai,Maharashtra,West,Home Office,P007,Desk,Furniture,8,2425,10,17460.0,1500,5654.0,32.38,Net Banking,Express,6,Arjun,Yes
ORD00346,2025-09-15,C002,Customer 294,Hyderabad,Telangana,South,Home Office,P004,Office Chair,Furniture,2,1023,0,2046.0,500,1046.0,51.12,Credit Card,Same Day,4,Meena,Yes
ORD00347,2025-12-10,C123,Customer 257,Kochi,Kerala,South,Consumer,P005,Laptop Stand,Accessories,3,474,5,1350.9,220,694.46,51.41,Debit Card,Standard,6,Aisha,No
ORD00348,2025-12-31,C035,Customer 261,Bengaluru,Karnataka,South,Corporate,P005,Laptop Stand,Accessories,7,947,10,5966.1,220,4492.39,75.3,Net Banking,Standard,2,Arjun,Yes
ORD00349,2025-07-04,C012,Customer 265,Kochi,Kerala,South,Consumer,P006,Headphones,Electronics,10,1521,0,15210.0,600,9210.0,60.55,UPI,Express,2,Ravi,No
ORD00350,2025-08-17,C285,Customer 17,Mumbai,Maharashtra,West,Consumer,P003,Monitor,Electronics,5,1415,0,7075.0,800,3075.0,43.46,Net Banking,Express,1,Meena,Yes
ORD00351,2025-10-19,C118,Customer 112,Kochi,Kerala,South,Home Office,P005,Laptop Stand,Accessories,6,658,20,3158.4,220,1996.32,63.21,Credit Card,Express,7,Kiran,Yes
ORD00352,2025-05-18,C218,Customer 192,Bengaluru,Karnataka,South,Consumer,P004,Office Chair,Furniture,1,1430,20,1144.0,500,701.2,61.29,Debit Card,Same Day,1,Kiran,Yes
ORD00353,2025-04-26,C029,Customer 191,Mumbai,Maharashtra,West,Home Office,P007,Desk,Furniture,9,2202,15,16845.3,1500,3791.2,22.51,Debit Card,Same Day,3,Ravi,No
ORD00354,2025-08-21,C098,Customer 175,Mumbai,Maharashtra,West,Home Office,P003,Monitor,Electronics,8,1599,20,10233.6,800,4345.28,42.46,Credit Card,Standard,4,Priya,No
ORD00355,2025-04-12,C101,Customer 136,Chennai,Tamil Nadu,South,Consumer,P004,Office Chair,Furniture,9,616,15,4712.4,500,337.14,7.15,Net Banking,Same Day,7,Arjun,Yes
ORD00356,2025-01-07,C276,Customer 136,Chennai,Tamil Nadu,South,Home Office,P001,Wireless Mouse,Electronics,6,560,15,2856.0,250,1431.6,50.13,Debit Card,Same Day,2,Kiran,No
ORD00357,2025-12-20,C182,Customer 216,Hyderabad,Telangana,South,Consumer,P006,Headphones,Electronics,2,745,5,1415.5,600,219.22,15.49,Cash,Standard,3,Ravi,Yes
ORD00358,2025-06-13,C244,Customer 66,Mumbai,Maharashtra,West,Consumer,P006,Headphones,Electronics,8,784,10,5644.8,600,907.52,16.08,Net Banking,Same Day,3,Kiran,No
ORD00359,2025-04-09,C143,Customer 266,Hyderabad,Telangana,South,Corporate,P004,Office Chair,Furniture,5,1272,0,6360.0,500,3860.0,60.69,Cash,Standard,7,Meena,Yes
ORD00360,2025-09-30,C195,Customer 15,Chennai,Tamil Nadu,South,Consumer,P003,Monitor,Electronics,2,1119,20,1790.4,800,279.92,15.63,UPI,Express,7,Ravi,Yes
ORD00361,2025-08-25,C249,Customer 106,Hyderabad,Telangana,South,Consumer,P002,Keyboard,Electronics,6,919,20,4411.2,180,3551.76,80.52,Credit Card,Standard,3,Meena,Yes
ORD00362,2025-08-22,C293,Customer 300,Delhi,Delhi,North,Home Office,P002,Keyboard,Electronics,3,484,15,1234.2,180,726.87,58.89,Cash,Standard,5,Aisha,Yes
ORD00363,2025-11-29,C241,Customer 242,Bengaluru,Karnataka,South,Home Office,P008,Webcam,Electronics,7,1467,5,9755.55,700,4881.22,50.04,Credit Card,Standard,4,Kiran,No
ORD00364,2025-01-03,C201,Customer 290,Kochi,Kerala,South,Home Office,P002,Keyboard,Electronics,4,1099,5,4176.2,180,3467.19,83.02,Credit Card,Same Day,6,Aisha,Yes
ORD00365,2025-01-20,C239,Customer 25,Chennai,Tamil Nadu,South,Corporate,P004,Office Chair,Furniture,4,1421,0,5684.0,500,3684.0,64.81,Credit Card,Standard,7,Aisha,Yes
ORD00366,2025-01-10,C246,Customer 54,Hyderabad,Telangana,South,Home Office,P007,Desk,Furniture,1,1757,15,1493.45,1500,32.98,2.21,UPI,Standard,2,Kiran,Yes
ORD00367,2025-01-02,C037,Customer 16,Chennai,Tamil Nadu,South,Home Office,P006,Headphones,Electronics,9,1505,15,11513.25,600,6418.01,55.74,UPI,Same Day,5,Kiran,Yes
ORD00368,2025-08-23,C204,Customer 4,Kochi,Kerala,South,Home Office,P001,Wireless Mouse,Electronics,9,979,10,7929.9,250,5768.01,72.74,Credit Card,Standard,2,Kiran,No
ORD00369,2025-02-26,C045,Customer 280,Chennai,Tamil Nadu,South,Home Office,P004,Office Chair,Furniture,4,1287,15,4375.8,500,2491.63,56.94,Debit Card,Same Day,1,Ravi,Yes
ORD00370,2025-06-08,C152,Customer 76,Chennai,Tamil Nadu,South,Corporate,P002,Keyboard,Electronics,6,560,10,3024.0,180,1977.6,65.4,Net Banking,Same Day,3,Priya,Yes
ORD00371,2025-04-20,C267,Customer 198,Chennai,Tamil Nadu,South,Corporate,P002,Keyboard,Electronics,1,396,20,316.8,180,152.64,48.18,Cash,Same Day,5,Aisha,Yes
ORD00372,2025-12-10,C070,Customer 221,Chennai,Tamil Nadu,South,Consumer,P002,Keyboard,Electronics,1,1013,0,1013.0,180,833.0,82.23,Credit Card,Same Day,3,Meena,No
ORD00373,2025-01-15,C167,Customer 196,Hyderabad,Telangana,South,Consumer,P003,Monitor,Electronics,5,1766,10,7947.0,800,4035.3,50.78,Credit Card,Express,2,Aisha,No
ORD00374,2025-10-03,C011,Customer 175,Hyderabad,Telangana,South,Consumer,P006,Headphones,Electronics,4,713,15,2424.2,600,88.37,3.65,Net Banking,Express,7,Arjun,Yes
ORD00375,2025-02-23,C019,Customer 161,Hyderabad,Telangana,South,Corporate,P004,Office Chair,Furniture,2,1144,5,2173.6,500,1179.32,54.26,Debit Card,Express,1,Kiran,Yes
ORD00376,2025-11-29,C276,Customer 126,Bengaluru,Karnataka,South,Corporate,P008,Webcam,Electronics,4,1343,0,5372.0,700,2572.0,47.88,Net Banking,Same Day,7,Aisha,Yes
ORD00377,2025-05-14,C221,Customer 61,Bengaluru,Karnataka,South,Consumer,P004,Office Chair,Furniture,5,1373,0,6865.0,500,4365.0,63.58,Net Banking,Express,5,Aisha,Yes
ORD00378,2025-01-15,C047,Customer 108,Mumbai,Maharashtra,West,Home Office,P005,Laptop Stand,Accessories,4,669,10,2408.4,220,1555.16,64.57,Debit Card,Same Day,6,Aisha,Yes
ORD00379,2025-06-05,C040,Customer 33,Delhi,Delhi,North,Home Office,P002,Keyboard,Electronics,2,991,15,1684.7,180,1369.3,81.28,UPI,Same Day,1,Ravi,No
ORD00380,2025-11-28,C262,Customer 141,Bengaluru,Karnataka,South,Corporate,P002,Keyboard,Electronics,9,395,15,3021.75,180,1481.74,49.04,Credit Card,Standard,3,Arjun,No
ORD00381,2025-08-24,C176,Customer 166,Kochi,Kerala,South,Consumer,P007,Desk,Furniture,3,2055,0,6165.0,1500,1665.0,27.01,UPI,Express,7,Priya,Yes
ORD00382,2025-01-06,C098,Customer 38,Hyderabad,Telangana,South,Consumer,P004,Office Chair,Furniture,6,884,20,4243.2,500,1455.36,34.3,Credit Card,Same Day,6,Kiran,No
ORD00383,2025-02-19,C030,Customer 197,Bengaluru,Karnataka,South,Corporate,P005,Laptop Stand,Accessories,1,467,15,396.95,220,187.46,47.23,UPI,Same Day,5,Priya,Yes
ORD00384,2025-07-01,C187,Customer 278,Hyderabad,Telangana,South,Home Office,P002,Keyboard,Electronics,1,554,5,526.3,180,347.69,66.06,Credit Card,Standard,3,Aisha,No
ORD00385,2025-05-08,C085,Customer 147,Hyderabad,Telangana,South,Corporate,P006,Headphones,Electronics,3,1235,0,3705.0,600,1905.0,51.42,UPI,Standard,6,Priya,Yes
ORD00386,2025-05-15,C004,Customer 26,Hyderabad,Telangana,South,Consumer,P007,Desk,Furniture,4,2256,15,7670.4,1500,1873.44,24.42,Cash,Express,2,Arjun,Yes
ORD00387,2025-08-24,C285,Customer 252,Mumbai,Maharashtra,West,Consumer,P008,Webcam,Electronics,8,918,0,7344.0,700,1744.0,23.75,Cash,Standard,4,Meena,Yes
ORD00388,2025-04-08,C035,Customer 137,Mumbai,Maharashtra,West,Corporate,P004,Office Chair,Furniture,8,662,0,5296.0,500,1296.0,24.47,Cash,Express,2,Arjun,Yes
ORD00389,2025-10-16,C193,Customer 57,Delhi,Delhi,North,Consumer,P002,Keyboard,Electronics,4,775,5,2945.0,180,2232.75,75.81,Cash,Same Day,1,Priya,Yes
ORD00390,2025-05-16,C240,Customer 236,Bengaluru,Karnataka,South,Home Office,P006,Headphones,Electronics,2,785,15,1334.5,600,169.82,12.73,Credit Card,Standard,7,Meena,No
ORD00391,2025-02-04,C062,Customer 244,Bengaluru,Karnataka,South,Corporate,P002,Keyboard,Electronics,5,958,10,4311.0,180,3458.9,80.23,Debit Card,Standard,5,Ravi,Yes
ORD00392,2025-09-13,C072,Customer 187,Kochi,Kerala,South,Consumer,P008,Webcam,Electronics,1,1350,5,1282.5,700,585.88,45.68,Cash,Express,6,Ravi,No
ORD00393,2025-08-23,C042,Customer 231,Kochi,Kerala,South,Consumer,P003,Monitor,Electronics,4,916,20,2931.2,800,-122.24,-4.17,UPI,Express,4,Priya,Yes
ORD00394,2025-02-03,C206,Customer 13,Kochi,Kerala,South,Home Office,P005,Laptop Stand,Accessories,6,917,5,5226.9,220,3920.65,75.01,Credit Card,Standard,3,Meena,Yes
ORD00395,2025-12-11,C109,Customer 111,Mumbai,Maharashtra,West,Consumer,P002,Keyboard,Electronics,6,803,15,4095.3,180,3123.7,76.28,Cash,Standard,3,Meena,No
ORD00396,2025-06-25,C212,Customer 12,Hyderabad,Telangana,South,Home Office,P004,Office Chair,Furniture,1,1016,5,965.2,500,467.74,48.46,Debit Card,Standard,2,Ravi,Yes
ORD00397,2025-10-08,C198,Customer 71,Delhi,Delhi,North,Corporate,P005,Laptop Stand,Accessories,8,806,20,5158.4,220,3656.32,70.88,Credit Card,Same Day,1,Arjun,No
ORD00398,2025-06-14,C030,Customer 86,Bengaluru,Karnataka,South,Consumer,P003,Monitor,Electronics,9,1038,20,7473.6,800,647.28,8.66,Cash,Standard,1,Kiran,No
ORD00399,2025-03-19,C138,Customer 209,Hyderabad,Telangana,South,Consumer,P007,Desk,Furniture,10,2277,5,21631.5,1500,6688.43,30.92,UPI,Express,7,Ravi,Yes
ORD00400,2025-03-12,C216,Customer 38,Chennai,Tamil Nadu,South,Home Office,P005,Laptop Stand,Accessories,5,1091,5,5182.25,220,4095.89,79.04,Cash,Express,7,Aisha,Yes
ORD00401,2025-10-28,C190,Customer 268,Bengaluru,Karnataka,South,Home Office,P008,Webcam,Electronics,8,1473,20,9427.2,700,4298.56,45.6,Credit Card,Express,1,Kiran,No
ORD00402,2025-07-30,C188,Customer 269,Bengaluru,Karnataka,South,Corporate,P007,Desk,Furniture,5,2258,5,10725.5,1500,3253.72,30.34,UPI,Same Day,6,Ravi,No
ORD00403,2025-08-16,C244,Customer 175,Kochi,Kerala,South,Home Office,P004,Office Chair,Furniture,6,1418,0,8508.0,500,5508.0,64.74,Credit Card,Express,3,Priya,No
ORD00404,2025-03-10,C120,Customer 190,Bengaluru,Karnataka,South,Home Office,P002,Keyboard,Electronics,9,698,15,5339.7,180,3861.05,72.31,Debit Card,Express,6,Meena,No
ORD00405,2025-02-27,C019,Customer 262,Bengaluru,Karnataka,South,Consumer,P003,Monitor,Electronics,4,1800,10,6480.0,800,3352.0,51.73,Cash,Same Day,4,Aisha,Yes
ORD00406,2025-10-05,C183,Customer 177,Delhi,Delhi,North,Home Office,P008,Webcam,Electronics,8,1140,20,7296.0,700,2060.8,28.25,Cash,Express,2,Meena,Yes
ORD00407,2025-10-09,C105,Customer 128,Mumbai,Maharashtra,West,Home Office,P003,Monitor,Electronics,6,1019,10,5502.6,800,763.74,13.88,Net Banking,Standard,3,Arjun,No
ORD00408,2025-01-24,C102,Customer 8,Chennai,Tamil Nadu,South,Home Office,P003,Monitor,Electronics,10,1365,20,10920.0,800,3466.0,31.74,Net Banking,Express,6,Kiran,No
ORD00409,2025-02-13,C128,Customer 3,Chennai,Tamil Nadu,South,Consumer,P001,Wireless Mouse,Electronics,1,1207,5,1146.65,250,899.67,78.46,Credit Card,Standard,3,Aisha,Yes
ORD00410,2025-04-12,C077,Customer 241,Chennai,Tamil Nadu,South,Corporate,P001,Wireless Mouse,Electronics,2,434,0,868.0,250,368.0,42.4,UPI,Same Day,3,Arjun,No
ORD00411,2025-06-20,C029,Customer 43,Kochi,Kerala,South,Corporate,P007,Desk,Furniture,8,2495,10,17964.0,1500,6163.6,34.31,Credit Card,Express,1,Ravi,Yes
ORD00412,2025-09-09,C073,Customer 97,Bengaluru,Karnataka,South,Home Office,P005,Laptop Stand,Accessories,6,669,20,3211.2,220,2051.76,63.89,Net Banking,Standard,7,Priya,No
ORD00413,2025-02-06,C242,Customer 49,Hyderabad,Telangana,South,Consumer,P007,Desk,Furniture,1,1834,10,1650.6,1500,168.94,10.24,Net Banking,Standard,2,Aisha,No
ORD00414,2025-10-17,C223,Customer 71,Bengaluru,Karnataka,South,Consumer,P008,Webcam,Electronics,10,895,15,7607.5,700,808.88,10.63,Credit Card,Same Day,2,Ravi,No
ORD00415,2025-09-30,C170,Customer 30,Hyderabad,Telangana,South,Consumer,P004,Office Chair,Furniture,9,1033,20,7437.6,500,3309.48,44.5,Credit Card,Same Day,1,Priya,No
ORD00416,2025-04-05,C105,Customer 160,Kochi,Kerala,South,Home Office,P004,Office Chair,Furniture,8,1229,5,9340.4,500,5364.98,57.44,Debit Card,Standard,2,Ravi,Yes
ORD00417,2025-09-25,C157,Customer 29,Hyderabad,Telangana,South,Home Office,P008,Webcam,Electronics,5,1206,10,5427.0,700,1987.3,36.62,Debit Card,Standard,3,Ravi,No
ORD00418,2025-08-25,C016,Customer 102,Bengaluru,Karnataka,South,Corporate,P004,Office Chair,Furniture,3,1244,5,3545.4,500,2054.73,57.95,UPI,Same Day,6,Kiran,No
ORD00419,2025-02-24,C036,Customer 199,Delhi,Delhi,North,Corporate,P008,Webcam,Electronics,5,1594,0,7970.0,700,4470.0,56.09,Cash,Standard,3,Aisha,Yes
ORD00420,2025-12-28,C191,Customer 274,Hyderabad,Telangana,South,Corporate,P008,Webcam,Electronics,8,1529,15,10397.2,700,5072.42,48.79,Debit Card,Same Day,1,Ravi,No
ORD00421,2025-10-13,C067,Customer 33,Kochi,Kerala,South,Corporate,P002,Keyboard,Electronics,5,416,0,2080.0,180,1180.0,56.73,Net Banking,Standard,3,Aisha,Yes
ORD00422,2025-07-21,C049,Customer 27,Mumbai,Maharashtra,West,Consumer,P006,Headphones,Electronics,9,787,5,6728.85,600,1346.56,20.01,Debit Card,Same Day,2,Kiran,Yes
ORD00423,2025-11-06,C209,Customer 87,Hyderabad,Telangana,South,Consumer,P002,Keyboard,Electronics,3,1118,20,2683.2,180,2277.36,84.87,Credit Card,Express,7,Meena,No
ORD00424,2025-03-01,C047,Customer 133,Chennai,Tamil Nadu,South,Home Office,P006,Headphones,Electronics,4,1169,20,3740.8,600,1527.84,40.84,Cash,Express,2,Priya,No
ORD00425,2025-04-10,C252,Customer 55,Mumbai,Maharashtra,West,Home Office,P008,Webcam,Electronics,4,1551,5,5893.8,700,3109.31,52.76,Debit Card,Standard,1,Arjun,No
ORD00426,2025-06-24,C097,Customer 215,Delhi,Delhi,North,Consumer,P003,Monitor,Electronics,6,1220,5,6954.0,800,2172.3,31.24,UPI,Standard,5,Arjun,Yes
ORD00427,2025-04-27,C163,Customer 137,Delhi,Delhi,North,Corporate,P005,Laptop Stand,Accessories,1,358,10,322.2,220,105.78,32.83,Debit Card,Express,5,Arjun,No
ORD00428,2025-12-13,C211,Customer 291,Hyderabad,Telangana,South,Consumer,P007,Desk,Furniture,2,1832,0,3664.0,1500,664.0,18.12,UPI,Same Day,2,Priya,No
